anyo;trimestre;provincia;tasa_vivienda_libre;tasa_vivienda_libre_hasta_5a;tasa_vivienda_libre_mas_5a;tasa_vivienda_protegida;tasaciones
2005;1;Almería;1272.1;;;817.8;4129
2005;1;Andalucía;1391.2;;;836;43111
2005;1;Araba/Alava;2351.9;;;1188.9;460
2005;1;Aragón;1493.8;;;832.1;4991
2005;1;Asturias (Principado de );1424.1;;;934.9;3460
2005;1;Badajoz;821.4;;;752.3;2498
2005;1;Balears (Illes);1890.2;;;864.5;4987
2005;1;Barcelona;2177.2;;;1043;27413
2005;1;Bizkaia;2445.1;;;1139;3821
2005;1;Burgos;1466.4;;;875.6;1463
2005;1;Canarias;1526.5;;;834.8;12014
2005;1;Cantabria;1623.3;;;1023.6;2364
2005;1;Castellón/Castelló;1365.3;;;946.5;3051
2005;1;Castilla y León;1228.8;;;851;9842
2005;1;Castilla-La Mancha;1180.7;;;839;8524
2005;1;Cataluña;1929.1;;;1112.3;40140
2005;1;Ceuta;1353.7;;;;191
2005;1;Ceuta y Melilla;1228.7;;;865.4;378
2005;1;Ciudad Real;804.7;;;856.4;1502
2005;1;Comunidad Valenciana;1349.8;;;866.1;26238
2005;1;Coruña (A);1164.4;;;825.9;2127
2005;1;Cuenca;891.5;;;808.1;553
2005;1;Cáceres;866.7;;;791.7;1327
2005;1;Cádiz;1446.8;;;835.9;6229
2005;1;Córdoba;1164.8;;;845.3;3290
2005;1;Extremadura;836.3;;;767.6;3825
2005;1;Galicia;1143.9;;;825.3;6559
2005;1;Gipuzkoa;2492.9;;;1130.4;1708
2005;1;Girona;1646.9;;;1058.7;4103
2005;1;Granada;1148.1;;;845.9;4321
2005;1;Guadalajara;1615.8;;;863.3;1818
2005;1;Huelva;1281.1;;;823.8;2711
2005;1;Huesca;1242.7;;;818.2;710
2005;1;Jaén;799.5;;;849.7;2559
2005;1;León;1002.1;;;853.1;1592
2005;1;Lleida;1099.7;;;1158.1;2135
2005;1;Lugo;837.6;;;778.2;629
2005;1;Madrid (Comunidad de);2617.4;;;981.6;31581
2005;1;Melilla;1121.9;;;;187
2005;1;Murcia (Región de);1241.8;;;887;7158
2005;1;Málaga;1909.2;;;838.2;10553
2005;1;Navarra (Comunidad Foral de);1531.4;;;1044.7;1988
2005;1;Ourense;957.3;;;811.4;558
2005;1;Palencia;988;;;877.3;493
2005;1;Palmas (Las);1540.4;;;838.2;6651
2005;1;País Vasco;2444.6;;;1158.2;5989
2005;1;Pontevedra;1248.3;;;891;3245
2005;1;Rioja (La);1398.1;;;887.3;1467
2005;1;Salamanca;1330.8;;;838.4;1426
2005;1;Santa Cruz de Tenerife;1510.3;;;830.9;5363
2005;1;Segovia;1286.6;;;941.9;663
2005;1;Sevilla;1384.2;;;826.7;9319
2005;1;Soria;1175.7;;;881;286
2005;1;Tarragona;1541.4;;;1116;6489
2005;1;Teruel;872.9;;;822.6;367
2005;1;Toledo;1247.5;;;811.2;3388
2005;1;TOTAL NACIONAL;1685.4;;;912.6;214616
2005;1;Valencia/València;1236;;;863.8;12217
2005;1;Valladolid;1369.7;;;856.6;2580
2005;1;Zamora;942.5;;;832.2;601
2005;1;Zaragoza;1622.3;;;845;3914
2005;1;Ávila;1109.2;;;907.2;738
2005;2;Albacete;1168.7;;;832.5;1148
2005;2;Alicante/Alacant;1590.9;;;866.5;13511
2005;2;Almería;1343.3;;;823.2;4877
2005;2;Andalucía;1463.5;;;844.4;47470
2005;2;Araba/Alava;2344.8;;;1134.6;1048
2005;2;Aragón;1604.3;;;844.6;5633
2005;2;Asturias (Principado de );1435.5;;;932.1;3993
2005;2;Badajoz;841.1;;;764.7;1797
2005;2;Balears (Illes);1969.6;;;891.3;5870
2005;2;Barcelona;2242.5;;;1043.6;26213
2005;2;Bizkaia;2491.6;;;1168.3;5127
2005;2;Burgos;1504.5;;;872;1506
2005;2;Canarias;1570.8;;;842.3;9954
2005;2;Cantabria;1707.7;;;1029.7;2935
2005;2;Castellón/Castelló;1473.2;;;944.2;4833
2005;2;Castilla y León;1291.5;;;856.1;10204
2005;2;Castilla-La Mancha;1218.5;;;834;9532
2005;2;Cataluña;1992.8;;;1131.2;40093
2005;2;Ceuta;1527;;;;169
2005;2;Ceuta y Melilla;1320.9;;;869.7;371
2005;2;Ciudad Real;853;;;836.7;1346
2005;2;Comunidad Valenciana;1428.1;;;875.6;34790
2005;2;Coruña (A);1200.5;;;821.7;2358
2005;2;Cuenca;918.2;;;807.3;498
2005;2;Cáceres;902.2;;;784.8;1331
2005;2;Cádiz;1529.3;;;867.2;6939
2005;2;Córdoba;1183.4;;;848.4;3189
2005;2;Extremadura;862.2;;;769.9;3128
2005;2;Galicia;1175.9;;;822;7984
2005;2;Gipuzkoa;2540.3;;;1130.9;2242
2005;2;Girona;1735.8;;;1039.1;4636
2005;2;Granada;1218.1;;;857.9;4024
2005;2;Guadalajara;1706.3;;;869.2;2202
2005;2;Huelva;1414.3;;;834.8;2857
2005;2;Huesca;1376.9;;;838.1;856
2005;2;Jaén;889;;;834.2;2499
2005;2;León;1041.2;;;852.3;1636
2005;2;Lleida;1117.3;;;1139.8;1789
2005;2;Lugo;770.6;;;774.9;1137
2005;2;Madrid (Comunidad de);2701.2;;;1008.1;31872
2005;2;Melilla;1149.9;;;;202
2005;2;Murcia (Región de);1326.2;;;889.7;7357
2005;2;Málaga;1985.6;;;836;14404
2005;2;Navarra (Comunidad Foral de);1539.1;;;1038.4;2402
2005;2;Ourense;913.3;;;814.7;597
2005;2;Palencia;1050.2;;;879.5;572
2005;2;Palmas (Las);1588.2;;;843.6;5337
2005;2;País Vasco;2486.2;;;1150.1;8417
2005;2;Pontevedra;1314.5;;;882.5;3892
2005;2;Rioja (La);1392.5;;;872.2;1879
2005;2;Salamanca;1409.3;;;843.9;1200
2005;2;Santa Cruz de Tenerife;1551.1;;;842;4617
2005;2;Segovia;1354.8;;;924.7;1125
2005;2;Sevilla;1457.6;;;835.3;8681
2005;2;Soria;1214.5;;;855.9;300
2005;2;Tarragona;1607.7;;;1137.2;7455
2005;2;Teruel;839.7;;;803.3;323
2005;2;Toledo;1247.5;;;800.9;4338
2005;2;TOTAL NACIONAL;1752.8;;;916.2;233884
2005;2;Valencia/València;1292.9;;;866;16446
2005;2;Valladolid;1471.1;;;912.7;2789
2005;2;Zamora;984.9;;;832.8;489
2005;2;Zaragoza;1742.4;;;869.9;4454
2005;2;Ávila;1139.1;;;914.9;587
2005;3;Albacete;1191.6;;;834.5;849
2005;3;Alicante/Alacant;1623.8;;;905.5;8692
2005;3;Almería;1384;;;859.4;4250
2005;3;Andalucía;1490.8;;;849.4;39211
2005;3;Araba/Alava;2445;;;1189;346
2005;3;Aragón;1613.3;;;877.9;5336
2005;3;Asturias (Principado de );1480.3;;;947.6;3804
2005;3;Badajoz;850.1;;;755.7;1698
2005;3;Balears (Illes);2003.6;;;954.6;3870
2005;3;Barcelona;2299.1;;;1055.7;18559
2005;3;Bizkaia;2523.3;;;1143.1;1887
2005;3;Burgos;1473.7;;;882.4;1274
2005;3;Canarias;1567.7;;;866.5;9593
2005;3;Cantabria;1686;;;1014.1;2453
2005;3;Castellón/Castelló;1507.3;;;955.5;3432
2005;3;Castilla y León;1297.6;;;879.9;8974
2005;3;Castilla-La Mancha;1255.1;;;830.6;5906
2005;3;Cataluña;2037.1;;;1115.6;29737
2005;3;Ceuta;1478.2;;;;89
2005;3;Ceuta y Melilla;1369.9;;;869.7;131
2005;3;Ciudad Real;888.4;;;835;946
2005;3;Comunidad Valenciana;1456.7;;;894.7;22065
2005;3;Coruña (A);1233.1;;;845;4239
2005;3;Cuenca;931.6;;;808;363
2005;3;Cáceres;887.5;;;783.3;892
2005;3;Cádiz;1569.8;;;843.7;5853
2005;3;Córdoba;1210.2;;;865.9;2628
2005;3;Extremadura;864.2;;;766.4;2590
2005;3;Galicia;1238.8;;;848.4;9513
2005;3;Gipuzkoa;2625;;;1130.9;619
2005;3;Girona;1780.3;;;1079.1;3164
2005;3;Granada;1229.6;;;846;3800
2005;3;Guadalajara;1698.2;;;875;1529
2005;3;Huelva;1418.2;;;883.9;2508
2005;3;Huesca;1382.2;;;856.3;893
2005;3;Jaén;933.8;;;806.1;1811
2005;3;León;1049.2;;;885.5;1682
2005;3;Lleida;1152.5;;;1135.2;2025
2005;3;Lugo;813.3;;;766.8;681
2005;3;Madrid (Comunidad de);2719.5;;;959.2;17089
2005;3;Melilla;1280.1;;;;42
2005;3;Murcia (Región de);1344.9;;;863.3;5789
2005;3;Málaga;2002.8;;;844.7;10614
2005;3;Navarra (Comunidad Foral de);1557.4;;;1076.6;3590
2005;3;Ourense;940.9;;;841.3;528
2005;3;Palencia;1006.8;;;906.7;597
2005;3;Palmas (Las);1606.6;;;873.5;5456
2005;3;País Vasco;2537.5;;;1159.4;2852
2005;3;Pontevedra;1398.1;;;937.8;4065
2005;3;Rioja (La);1427.5;;;894.5;1874
2005;3;Salamanca;1384;;;862.9;1112
2005;3;Santa Cruz de Tenerife;1517.9;;;860.3;4137
2005;3;Segovia;1405;;;944.2;783
2005;3;Sevilla;1471.4;;;859.4;7747
2005;3;Soria;1187.5;;;841.5;306
2005;3;Tarragona;1609.2;;;1145.8;5989
2005;3;Teruel;854.3;;;857.1;309
2005;3;Toledo;1317.4;;;830;2219
2005;3;TOTAL NACIONAL;1781.5;;;931.8;174377
2005;3;Valencia/València;1304;;;884;9941
2005;3;Valladolid;1494.3;;;926.3;2059
2005;3;Zamora;1043.3;;;863.3;424
2005;3;Zaragoza;1765.1;;;899.8;4134
2005;3;Ávila;1160.2;;;917.4;737
2005;4;Albacete;1189.2;;;863.2;1356
2005;4;Alicante/Alacant;1614.1;;;929.8;11302
2005;4;Almería;1425.5;;;907.7;6840
2005;4;Andalucía;1529.6;;;874.9;51902
2005;4;Araba/Alava;2410;;;1191.3;666
2005;4;Aragón;1661.7;;;895.5;6327
2005;4;Asturias (Principado de );1505.5;;;960.9;5382
2005;4;Badajoz;873.9;;;754.9;2824
2005;4;Balears (Illes);2025.6;;;1011.9;5036
2005;4;Barcelona;2365.8;;;1057.1;22890
2005;4;Bizkaia;2601.5;;;1139.5;2686
2005;4;Burgos;1544.4;;;930.2;1523
2005;4;Canarias;1599.1;;;899.4;13705
2005;4;Cantabria;1729.8;;;1037.4;2801
2005;4;Castellón/Castelló;1554;;;971.4;4765
2005;4;Castilla y León;1321;;;929.2;11446
2005;4;Castilla-La Mancha;1278.9;;;857.2;8664
2005;4;Cataluña;2092.1;;;1127.9;34921
2005;4;Ceuta;1498.9;;;;202
2005;4;Ceuta y Melilla;1330.4;;;868.4;432
2005;4;Ciudad Real;955;;;865.9;1413
2005;4;Comunidad Valenciana;1490.2;;;925.1;30763
2005;4;Coruña (A);1270.1;;;887.8;4940
2005;4;Cuenca;951.2;;;835.8;540
2005;4;Cáceres;942.5;;;799.6;1574
2005;4;Cádiz;1609;;;867.1;8055
2005;4;Córdoba;1273.1;;;867.5;3941
2005;4;Extremadura;898.8;;;770.2;4398
2005;4;Galicia;1282.2;;;884.9;11007
2005;4;Gipuzkoa;2627.6;;;1144;1134
2005;4;Girona;1814.1;;;1080.6;3660
2005;4;Granada;1259.1;;;870.3;5259
2005;4;Guadalajara;1750.8;;;891.9;1921
2005;4;Huelva;1467.8;;;894.1;3306
2005;4;Huesca;1477.6;;;875.6;1151
2005;4;Jaén;948.9;;;829.7;3018
2005;4;León;1046.1;;;931.5;1986
2005;4;Lleida;1181.3;;;1173.7;1667
2005;4;Lugo;909.3;;;807.9;1077
2005;4;Madrid (Comunidad de);2784.8;;;1006.2;25808
2005;4;Melilla;1220.8;;;;230
2005;4;Murcia (Región de);1392;;;909.9;8636
2005;4;Málaga;2048.9;;;879;12424
2005;4;Navarra (Comunidad Foral de);1596.3;;;1074.4;3510
2005;4;Ourense;970.1;;;843.9;769
2005;4;Palencia;1071.2;;;961.8;909
2005;4;Palmas (Las);1616.2;;;891.7;7810
2005;4;País Vasco;2585.7;;;1161.7;4486
2005;4;Pontevedra;1428.9;;;960.5;4221
2005;4;Rioja (La);1457.5;;;941;1706
2005;4;Salamanca;1411.7;;;925.6;1336
2005;4;Santa Cruz de Tenerife;1577.1;;;902.1;5895
2005;4;Segovia;1398;;;1003.3;869
2005;4;Sevilla;1502.3;;;891.6;9059
2005;4;Soria;1236.2;;;911.3;285
2005;4;Tarragona;1651;;;1146.4;6704
2005;4;Teruel;889.3;;;869.8;400
2005;4;Toledo;1316.1;;;839.1;3434
2005;4;TOTAL NACIONAL;1824.3;;;945;230857
2005;4;Valencia/València;1360.1;;;913.6;14696
2005;4;Valladolid;1510.7;;;953;3119
2005;4;Zamora;1018.3;;;906.8;740
2005;4;Zaragoza;1800.4;;;917.4;4776
2005;4;Ávila;1191.5;;;976.1;679
2006;1;Albacete;1222.1;;;873.2;1350
2006;1;Alicante/Alacant;1671.6;;;914.5;13759
2006;1;Almería;1478.2;;;935.8;5625
2006;1;Andalucía;1587.4;;;885.3;45490
2006;1;Araba/Alava;2485.9;;;1202.6;556
2006;1;Aragón;1741.8;;;920.3;6124
2006;1;Asturias (Principado de );1563.7;;;998.4;3792
2006;1;Badajoz;891.4;;;753.4;2032
2006;1;Balears (Illes);2120.8;;;1012.3;5725
2006;1;Barcelona;2464.6;;;1044;26135
2006;1;Bizkaia;2723.8;;;1109.2;2277
2006;1;Burgos;1649.7;;;942.7;1503
2006;1;Canarias;1657.8;;;931.6;10760
2006;1;Cantabria;1832.7;;;1075.6;2804
2006;1;Castellón/Castelló;1619.2;;;953.9;5184
2006;1;Castilla y León;1373.8;;;962.5;8871
2006;1;Castilla-La Mancha;1321.2;;;863.3;10380
2006;1;Cataluña;2176;;;1123.4;39622
2006;1;Ceuta;1510.8;;;;209
2006;1;Ceuta y Melilla;1376.1;;;894.5;402
2006;1;Ciudad Real;985;;;879;1755
2006;1;Comunidad Valenciana;1537.4;;;924.1;34433
2006;1;Coruña (A);1297.1;;;897.6;3320
2006;1;Cuenca;946.8;;;809;473
2006;1;Cáceres;933.4;;;773.3;1360
2006;1;Cádiz;1671.1;;;862.7;6845
2006;1;Córdoba;1310.4;;;900.3;3422
2006;1;Extremadura;914.9;;;763;3392
2006;1;Galicia;1309.8;;;906.2;9060
2006;1;Gipuzkoa;2802;;;1170.4;740
2006;1;Girona;1906.8;;;1068.5;4622
2006;1;Granada;1296.2;;;917.2;4312
2006;1;Guadalajara;1846.9;;;929.4;2174
2006;1;Huelva;1520.7;;;889.1;3173
2006;1;Huesca;1509.9;;;887.5;1112
2006;1;Jaén;973;;;848.3;2275
2006;1;León;1089.3;;;955.3;1249
2006;1;Lleida;1231.7;;;1143.7;2294
2006;1;Lugo;986.7;;;854.7;1267
2006;1;Madrid (Comunidad de);2873.9;;;1025.2;33454
2006;1;Melilla;1273.4;;;;193
2006;1;Murcia (Región de);1402;;;926.5;9190
2006;1;Málaga;2155.5;;;877.9;10967
2006;1;Navarra (Comunidad Foral de);1632.5;;;1098.7;2346
2006;1;Ourense;990.8;;;852.6;746
2006;1;Palencia;1147.1;;;980.8;441
2006;1;Palmas (Las);1670.9;;;937;5868
2006;1;País Vasco;2716;;;1166.3;3573
2006;1;Pontevedra;1468;;;1004.1;3727
2006;1;Rioja (La);1558.9;;;945.1;1655
2006;1;Salamanca;1451.9;;;953.9;1128
2006;1;Santa Cruz de Tenerife;1640.2;;;926.2;4892
2006;1;Segovia;1416.5;;;1010.1;775
2006;1;Sevilla;1548.9;;;886.9;8871
2006;1;Soria;1326.2;;;941.9;231
2006;1;Tarragona;1674;;;1161.1;6571
2006;1;Teruel;923.5;;;871.3;356
2006;1;Toledo;1347.3;;;823.5;4628
2006;1;TOTAL NACIONAL;1887.6;;;977.4;231073
2006;1;Valencia/València;1411.5;;;930.5;15490
2006;1;Valladolid;1534.1;;;992.1;2243
2006;1;Zamora;1082.9;;;953.8;576
2006;1;Zaragoza;1881.9;;;954.1;4656
2006;1;Ávila;1288.9;;;969;725
2006;2;Albacete;1260.3;;;882.9;1835
2006;2;Alicante/Alacant;1701.5;;;966.9;20301
2006;2;Almería;1511.3;;;929.5;8641
2006;2;Andalucía;1626.3;;;886.2;59681
2006;2;Araba/Alava;2573;;;1135.1;586
2006;2;Aragón;1829.9;;;921.1;7924
2006;2;Asturias (Principado de );1612.1;;;1017.1;4724
2006;2;Badajoz;924.9;;;736.2;3072
2006;2;Balears (Illes);2192.6;;;1061.6;6806
2006;2;Barcelona;2551.7;;;1024.8;30398
2006;2;Bizkaia;2772.7;;;1094.7;2877
2006;2;Burgos;1704;;;1044.1;1680
2006;2;Canarias;1695.9;;;957.5;12799
2006;2;Cantabria;1907.4;;;1048.8;3136
2006;2;Castellón/Castelló;1646.6;;;987.9;5612
2006;2;Castilla y León;1416.8;;;962.5;11267
2006;2;Castilla-La Mancha;1356.6;;;857.5;12708
2006;2;Cataluña;2255.1;;;1119;46763
2006;2;Ceuta;1658.3;;;;160
2006;2;Ceuta y Melilla;1472;;;902.6;416
2006;2;Ciudad Real;1000.2;;;844.7;1813
2006;2;Comunidad Valenciana;1571.2;;;971.8;44937
2006;2;Coruña (A);1397.3;;;938.2;5264
2006;2;Cuenca;987.8;;;834.4;698
2006;2;Cáceres;939.5;;;735.1;1428
2006;2;Cádiz;1713;;;869.7;8672
2006;2;Córdoba;1405.9;;;867.6;3759
2006;2;Extremadura;930.8;;;736.9;4500
2006;2;Galicia;1402.4;;;945;12552
2006;2;Gipuzkoa;2792;;;1163.8;939
2006;2;Girona;1979.6;;;1030.2;5733
2006;2;Granada;1338.7;;;880.6;5650
2006;2;Guadalajara;1898.6;;;827.1;2655
2006;2;Huelva;1525.8;;;866.4;3915
2006;2;Huesca;1517.3;;;823.7;1359
2006;2;Jaén;993;;;854.1;3452
2006;2;León;1137.4;;;977.3;1977
2006;2;Lleida;1294.3;;;1176;2802
2006;2;Lugo;1060.4;;;875.5;2070
2006;2;Madrid (Comunidad de);2902.7;;;1050.8;39119
2006;2;Melilla;1320.5;;;;256
2006;2;Murcia (Región de);1441.7;;;917.2;12100
2006;2;Málaga;2184.1;;;885.4;15178
2006;2;Navarra (Comunidad Foral de);1670.8;;;1124.8;3289
2006;2;Ourense;1060.7;;;902.5;826
2006;2;Palencia;1193.5;;;919.8;674
2006;2;Palmas (Las);1739.1;;;965.7;7440
2006;2;País Vasco;2752.6;;;1140.8;4402
2006;2;Pontevedra;1561.6;;;1048.7;4392
2006;2;Rioja (La);1591;;;990.4;2188
2006;2;Salamanca;1466.5;;;1017.6;1469
2006;2;Santa Cruz de Tenerife;1638.7;;;950.4;5359
2006;2;Segovia;1479.6;;;996;948
2006;2;Sevilla;1601.5;;;918.5;10414
2006;2;Soria;1353.2;;;934.2;240
2006;2;Tarragona;1726.4;;;1149.1;7830
2006;2;Teruel;962.8;;;931.6;472
2006;2;Toledo;1391;;;859.5;5707
2006;2;TOTAL NACIONAL;1942.3;;;995.6;289311
2006;2;Valencia/València;1458.5;;;973.8;19024
2006;2;Valladolid;1588.9;;;949.6;2573
2006;2;Zamora;1133.8;;;1004.6;670
2006;2;Zaragoza;1995.4;;;968.1;6093
2006;2;Ávila;1290;;;1021;1036
2006;3;Albacete;1275.6;;;866.6;990
2006;3;Alicante/Alacant;1695.6;;;965.9;11596
2006;3;Almería;1527.8;;;940.2;4595
2006;3;Andalucía;1643;;;893.7;37557
2006;3;Araba/Alava;2518.9;;;1155.7;341
2006;3;Aragón;1847.3;;;958.6;4417
2006;3;Asturias (Principado de );1607.8;;;1039;3933
2006;3;Badajoz;955.2;;;762.1;1624
2006;3;Balears (Illes);2221;;;1090.2;4707
2006;3;Barcelona;2568.1;;;1101.4;19253
2006;3;Bizkaia;2831.4;;;1083.7;1915
2006;3;Burgos;1679;;;965.7;1271
2006;3;Canarias;1700.5;;;972.5;10852
2006;3;Cantabria;1943.1;;;986.7;2628
2006;3;Castellón/Castelló;1645.2;;;993.3;3666
2006;3;Castilla y León;1424.2;;;962.5;7601
2006;3;Castilla-La Mancha;1362.5;;;871.7;8235
2006;3;Cataluña;2278.3;;;1133.4;31186
2006;3;Ceuta;1689.7;;;;186
2006;3;Ceuta y Melilla;1543.6;;;910;328
2006;3;Ciudad Real;1005.1;;;869.3;1272
2006;3;Comunidad Valenciana;1573.9;;;979.6;26208
2006;3;Coruña (A);1429.9;;;944.3;2808
2006;3;Cuenca;979.8;;;861.9;464
2006;3;Cáceres;948.2;;;769;1070
2006;3;Cádiz;1723.1;;;863.4;5624
2006;3;Córdoba;1422.2;;;893.6;2746
2006;3;Extremadura;952.5;;;768.4;2694
2006;3;Galicia;1415.7;;;940.8;6524
2006;3;Gipuzkoa;2929.2;;;1148.7;661
2006;3;Girona;2022.7;;;1119.9;4097
2006;3;Granada;1366.2;;;914.7;3529
2006;3;Guadalajara;1877.6;;;916.6;1490
2006;3;Huelva;1575.8;;;902.1;2300
2006;3;Huesca;1547.2;;;960;827
2006;3;Jaén;1034.6;;;882.1;1848
2006;3;León;1134.4;;;965.6;1138
2006;3;Lleida;1315.2;;;1110.3;2366
2006;3;Lugo;1064.6;;;917;495
2006;3;Madrid (Comunidad de);2915.8;;;1075.6;22453
2006;3;Melilla;1417;;;;142
2006;3;Murcia (Región de);1456.6;;;898.4;6721
2006;3;Málaga;2201.3;;;874.3;9660
2006;3;Navarra (Comunidad Foral de);1652.4;;;1121.5;1837
2006;3;Ourense;1083.7;;;948.4;685
2006;3;Palencia;1178.7;;;965.9;492
2006;3;Palmas (Las);1753;;;988.6;5671
2006;3;País Vasco;2816.2;;;1118.8;2917
2006;3;Pontevedra;1589.1;;;986.8;2536
2006;3;Rioja (La);1629.4;;;995.4;1371
2006;3;Salamanca;1525.1;;;975.5;1033
2006;3;Santa Cruz de Tenerife;1640.2;;;956.1;5181
2006;3;Segovia;1519.5;;;1033.9;633
2006;3;Sevilla;1605.7;;;898.8;7255
2006;3;Soria;1315.6;;;948;231
2006;3;Tarragona;1764.9;;;1118.7;5470
2006;3;Teruel;965.4;;;934.6;322
2006;3;Toledo;1412.7;;;868.2;4019
2006;3;TOTAL NACIONAL;1956.7;;;1000.2;182169
2006;3;Valencia/València;1472.1;;;993.8;10946
2006;3;Valladolid;1584.7;;;1006.2;1601
2006;3;Zamora;1141.4;;;969.5;324
2006;3;Zaragoza;2022.8;;;971.1;3268
2006;3;Ávila;1325.5;;;1049.6;878
2006;4;Albacete;1305.9;;;903.4;1360
2006;4;Alicante/Alacant;1697.1;;;976.1;13730
2006;4;Almería;1539.2;;;976.7;6312
2006;4;Andalucía;1677.8;;;904.6;49891
2006;4;Araba/Alava;2491.4;;;1126.6;1082
2006;4;Aragón;1876.2;;;965.2;6492
2006;4;Asturias (Principado de );1634.9;;;1007.3;5837
2006;4;Badajoz;975.8;;;793.6;2672
2006;4;Balears (Illes);2264.5;;;1048.1;5858
2006;4;Barcelona;2612.6;;;1144.8;23872
2006;4;Bizkaia;2863.2;;;1036.3;4286
2006;4;Burgos;1711.3;;;1018.2;1812
2006;4;Canarias;1726.4;;;995.1;13165
2006;4;Cantabria;1943.1;;;1025.9;3540
2006;4;Castellón/Castelló;1673.9;;;1006.7;4733
2006;4;Castilla y León;1451.2;;;979.5;10958
2006;4;Castilla-La Mancha;1401.6;;;890.2;11910
2006;4;Cataluña;2316.8;;;1162.4;38782
2006;4;Ceuta;1697.5;;;;240
2006;4;Ceuta y Melilla;1546.2;;;921.8;543
2006;4;Ciudad Real;1040.2;;;887.2;2188
2006;4;Comunidad Valenciana;1598.2;;;979.6;34346
2006;4;Coruña (A);1460.5;;;950.7;3883
2006;4;Cuenca;1010.3;;;891.2;545
2006;4;Cáceres;973.6;;;792;1621
2006;4;Cádiz;1770.9;;;879.3;8410
2006;4;Córdoba;1462.2;;;887.4;3855
2006;4;Extremadura;974.2;;;792.8;4293
2006;4;Galicia;1448;;;952.4;10266
2006;4;Gipuzkoa;2894.3;;;1110.6;1821
2006;4;Girona;2054.4;;;1091.1;4890
2006;4;Granada;1397.9;;;902;5093
2006;4;Guadalajara;1911.5;;;873;2305
2006;4;Huelva;1615.3;;;908.9;3282
2006;4;Huesca;1570.8;;;946;1144
2006;4;Jaén;1053.7;;;892.5;2787
2006;4;León;1172.5;;;983.6;1737
2006;4;Lleida;1348.1;;;1174.1;2720
2006;4;Lugo;1077.2;;;932.1;2047
2006;4;Madrid (Comunidad de);2955;;;1069.9;29741
2006;4;Melilla;1422.5;;;;303
2006;4;Murcia (Región de);1496.4;;;912;9400
2006;4;Málaga;2229.8;;;909;10416
2006;4;Navarra (Comunidad Foral de);1698.3;;;1155.6;2386
2006;4;Ourense;1081.7;;;915.8;538
2006;4;Palencia;1223.1;;;960.3;630
2006;4;Palmas (Las);1774.5;;;1017;7216
2006;4;País Vasco;2824.1;;;1087.5;7189
2006;4;Pontevedra;1607.8;;;1007.9;3798
2006;4;Rioja (La);1600.8;;;981.7;1690
2006;4;Salamanca;1558.7;;;1026.7;1481
2006;4;Santa Cruz de Tenerife;1665.3;;;978;5949
2006;4;Segovia;1539.8;;;996.5;1131
2006;4;Sevilla;1645.8;;;909.1;9736
2006;4;Soria;1345;;;987.4;212
2006;4;Tarragona;1796.6;;;1127.8;7300
2006;4;Teruel;983.4;;;953.6;446
2006;4;Toledo;1435.1;;;878.1;5512
2006;4;TOTAL NACIONAL;1990.5;;;1015.7;246287
2006;4;Valencia/València;1504.2;;;973.8;15883
2006;4;Valladolid;1621.5;;;940.5;2506
2006;4;Zamora;1130.1;;;932.5;458
2006;4;Zaragoza;2048.3;;;982.3;4902
2006;4;Ávila;1355.4;;;1099.1;991
2007;1;Albacete;1322.2;;;920;1156
2007;1;Alicante/Alacant;1722.5;;;998.1;10567
2007;1;Almería;1574.9;;;983.5;4766
2007;1;Andalucía;1707;;;920.4;40851
2007;1;Araba/Alava;2495.4;;;1169.5;692
2007;1;Aragón;1883.7;;;970.2;6140
2007;1;Asturias (Principado de );1655.3;;;1021.7;2895
2007;1;Badajoz;986.1;;;764.9;2087
2007;1;Balears (Illes);2311.7;;;1068.6;4432
2007;1;Barcelona;2654;;;1151.8;20717
2007;1;Bizkaia;2921.9;;;1136.2;3189
2007;1;Burgos;1736.2;;;999.2;1759
2007;1;Canarias;1750.8;;;1008.4;10533
2007;1;Cantabria;1986.9;;;1069.5;2406
2007;1;Castellón/Castelló;1688.9;;;1036.9;4003
2007;1;Castilla y León;1480.7;;;986.3;9527
2007;1;Castilla-La Mancha;1407.4;;;898.6;9167
2007;1;Cataluña;2357.4;;;1164.6;32618
2007;1;Ceuta;1730.9;;;;116
2007;1;Ceuta y Melilla;1565.5;;;912.7;197
2007;1;Ciudad Real;1040.9;;;889.1;1409
2007;1;Comunidad Valenciana;1626.5;;;1002.9;27126
2007;1;Coruña (A);1481.1;;;967.6;2506
2007;1;Cuenca;1024.3;;;875.2;494
2007;1;Cáceres;964;;;784.7;1207
2007;1;Cádiz;1801.3;;;920.7;5749
2007;1;Córdoba;1493.3;;;922.1;3502
2007;1;Extremadura;978.5;;;774.5;3294
2007;1;Galicia;1471.1;;;966.4;6429
2007;1;Gipuzkoa;2933.1;;;1110.6;1329
2007;1;Girona;2089.6;;;1094.5;3819
2007;1;Granada;1430.5;;;872.6;3677
2007;1;Guadalajara;1937.3;;;938.9;1750
2007;1;Huelva;1630.7;;;938.6;2812
2007;1;Huesca;1559.6;;;926.8;1175
2007;1;Jaén;1059.9;;;886.5;2584
2007;1;León;1171.5;;;986;1109
2007;1;Lleida;1360;;;1134.5;2582
2007;1;Lugo;1086.4;;;936;579
2007;1;Madrid (Comunidad de);3002.2;;;1086.7;19460
2007;1;Melilla;1429;;;;81
2007;1;Murcia (Región de);1533.6;;;926.5;7862
2007;1;Málaga;2254.7;;;910.1;9044
